party,date,text,cmp_code,eu_code
43420,201110,' State treaty between Switzerland and the USA: saving tens of thousands of jobs,701,NA
43420,201110,' Less bureaucracy for SMEs in accounting,303,NA
43420,201110,' Withholding tax with Germany and England,107,NA
43420,201110,' Simplification of value added tax,303,NA
43420,201110,' Debt brake on extraordinary expenses,414,NA
43420,201110,' Debt reduction of CHF 23 billion since 2003,414,NA
43420,201110,' Disability insurance financially stabilized thanks to additional financing,504,NA
43420,201110,' Massively fewer new IV pensioners thanks to reforms,504,NA
43420,201110,' Consensus solution for the restructuring of unemployment insurance,504,NA
43420,201110,Our 2011-2015 goals.,NA,NA
43420,201110,"The compass of the FDP.Die Liberalen is shaped by original liberal values: self-determination, freedom and respect.",305,NA
43420,201110,"At the center of our actions is the will to perform, freedom of choice and responsibility for ourselves and our country.",305,NA
43420,201110,"We are liberal in our economic policy, consistent in our financial policy and open in our social policy.",305,NA
43420,201110,"We want a Switzerland in which everyone is doing well, who is honest and hardworking.",305,NA
43420,201110,"Solidarity and help for self-help should be given to those who, through no fault of their own, cannot provide for themselves.",305,NA
43420,201110,"We are boldly tackling those issues that require tough reforms and follow-through: Globalization, immigration, aging and the environment.",305,NA
43420,201110,"We want to take responsibility for our unique Switzerland and continue to fight for more jobs, secure social services and less bureaucracy - for the love of Switzerland.",305,NA
43420,201110,So that our country and its people will be even better off in four years than they are today.,305,NA
43420,201110,FDP.Die Liberalen wants prospects for as many people in Switzerland as possible.,503,NA
43420,201110,That means first of all: work.,701,NA
43420,201110,"It is not politics that creates jobs, but the large number of small, medium-sized and large companies. It is important to take care of them by providing good framework conditions.",701,NA
43420,201110,This is the core task of politics.,701,NA
43420,201110,Switzerland has weathered the biggest financial and economic crisis of recent decades well.,410,NA
43420,201110,"Swiss watch, machine and drug manufacturers, as well as insurance companies and banks, are world leaders.",410,NA
43420,201110,"In addition, there are thousands of SMEs, which employ two-thirds of the workforce.",402,NA
43420,201110,"The FDP in Berne is more consistently committed to them than any other party - this distinction, awarded by a scientific study of the Swiss Trade Association, obliges for the future.",402,NA
43420,201110,Swiss companies and their employees remain challenged.,410,NA
43420,201110,"The hard franc and new competitors from Asia and Latin America demand reforms, which the left is torpedoing with its envy debate against entrepreneurs and its fight against the market economy.",410,NA
43420,201110,"In contrast, the FDP's policy enables new jobs - for the love of Switzerland.",701,NA
43420,201110,Expanding infrastructure in a targeted manner.,NA,NA
43420,201110,' Mobility is part of freedom: Congestion on rail and road pollute the environment and cost the population and companies time and money.,411,NA
43420,201110,But less mobility is the wrong answer.,411,NA
43420,201110,A dense transportation network that functions as well as Swiss clockwork is a key locational advantage.,411,NA
43420,201110,Adapting it to the needs of society is a core task of government.,411,NA
43420,201110,"Preventing the energy gap: The population and the economy need affordable, environmentally friendly energy that is produced as far as possible in Switzerland.",501,NA
43420,201110,Security of supply and the increasing demand for electricity are among the major challenges of the future.,501,NA
43420,201110,Consumption is to be reduced through efficiency measures and building renovations.,501,NA
43420,201110,Renewable energies are to be promoted and hydropower is to be further expanded.,501,NA
43420,201110,"Even if the replacement of existing nuclear power plants is no longer a majority option, security of supply must be guaranteed.",501,NA
43420,201110,New jobs thanks to the flexible labor market.,NA,NA
43420,201110,"' No minimum wages and no permanency for trade unionists: In Switzerland, companies are rapidly creating jobs during the upswing.",701,NA
43420,201110,Young workers don't shimmy from internship to internship for years.,701,NA
43420,201110,"At around 3%, unemployment is low, but must be reduced further.",701,NA
43420,201110,Wages are the highest in Europe.,701,NA
43420,201110,There is hardly any strike here.,701,NA
43420,201110,This should remain the case: Minimum wages and the de facto permanency of trade unionists are rejected.,701,NA
43420,201110,"Work must be worthwhile - for parents, too.",NA,NA
43420,201110,"' Improve compatibility of family and career: Women and men with children must not be forced to give up their jobs because a job is not worth it due to higher taxes, fewer health insurance subsidies and income-based daycare prices.",604,NA
43420,201110,Parents should be able to decide independently about career and family.,604,NA
43420,201110,"Therefore, a tax deduction of CHF 24,000 for childcare outside the company is necessary.",402,NA
43420,201110,Reduce bureaucracy for childcare centers: You don't need a university degree to take good care of our children.,303,NA
43420,201110,"Parents, not the state with courses and permits, should decide whether a daycare center is trustworthy and whether aunts, grandparents and friends are allowed to watch their children.",303,NA
43420,201110,' Supplementary school care services: Work hours are not based on school hours.,604,NA
43420,201110,"Thanks to block times and childcare services, the children are cared for, can play and learn.",604,NA
43420,201110,Bilaterals Yes - EU accession No.,NA,NA
43420,201110,"Thanks to the bilateral agreements, Switzerland has coped well with the crisis.",110,NA
43420,201110,Our SMEs find skilled workers and have free access to the European market.,110,NA
43420,201110,This creates jobs and prosperity.,110,NA
43420,201110,"With the bilateral agreements, our country remains politically independent and economically strong.",110,NA
43420,201110,Strengthen and deepen the bilateral path.,NA,NA
43420,201110,"Skilled workers thanks to bilateral agreements:  Since the Bilateral Agreements in 2002, our economic growth has been top again.",410,NA
43420,201110,"Europe's markets are open, the shortage of skilled workers has decreased.",410,NA
43420,201110,These people want to integrate with us.,608,NA
43420,201110,"The bilaterals are our royal road, which the SVP is endangering with its provocations against the EU just as much as the SP is with its lament about the end of the bilaterals.",305,NA
43420,201110,We want to strengthen the bilateral route with the free movement of persons and further expand it in a targeted manner:  Our companies need highly qualified people from the EU.,110,NA
43420,201110,"Allow specialists from third countries in a targeted manner:  Despite bilateral agreements, there is still a shortage of specialists.",410,NA
43420,201110,"Where additional specialists are needed, even with intensified training of the Swiss, specialists from third countries should be admitted in a targeted manner.",410,NA
43420,201110,"In addition, the best foreign students educated in Switzerland should receive a work permit and thus contribute to their education costs.",410,NA
43420,201110,"The FDP wants to impose greater restrictions on the immigration of unqualified people from third countries, especially through family reunification.",605,NA
43420,201110,"More economic openness, more jobs.",NA,NA
43420,201110,"Open future markets: In 2015, 80% of global economic growth will come from Asia and Latin America.",410,NA
43420,201110,These countries are an opportunity for Switzerland as an export country - we are the only country in Europe with an export surplus in,410,NA
43420,201110,trade with China.,410,NA
43420,201110,These markets must be opened up to our companies through WTO or free trade agreements.,410,NA
43420,201110,We must take advantage of the increasing pro-tectionism of the USA and Europe and quickly conclude free trade agreements.,107,NA
43420,201110,More performance in school.,NA,NA
43420,201110,"Investing in education today, secures the jobs of our youth tomorrow.",NA,NA
43420,201110,' Our most important raw material is knowledge: Our children should learn what will benefit them later in their working lives.,506,NA
43420,201110,"This requires a clear performance orientation from elementary school to university, grades at all levels, kindergarten or school enrollment from the fourth year of life, and trilingualism at the end of compulsory education.",506,NA
43420,201110,Education is a priority - the FDP wants an increase in funding in the next legislature.,506,NA
43420,201110,No academization: Vocational training and higher education should be of equal value in the dual system.,506,NA
43420,201110,The academization of professions such as nursing is rejected.,506,NA
43420,201110,"More training places in the natural sciences and medicine: The top position of our universities must be expanded through reforms, competition and autonomy.",506,NA
43420,201110,We also want to create more study places in the natural sciences and medicine.,506,NA
43420,201110,Innovation: Exploiting the potential of new technologies.,NA,NA
43420,201110,"Using environmental technologies as an opportunity: Throughout history, our society has solved problems thanks to technological progress - not thanks to bans and bureaucratic regulations.",411,NA
43420,201110,This also applies to environmental problems.,411,NA
43420,201110,"Technological advances in electric mobility, new materials for building insulation and improved efficiency of renewable energies are opening up new markets for our industry and reducing the dependence of the Swiss economy on uncertain energy sources and price shocks.",411,NA
43420,201110,Driving innovation forward:  Switzerland must be strengthened as a research location.,411,NA
43420,201110,This requires sufficient funding for applied research and the National Fund and projects such as the Düben-dorf Research Park.,411,NA
43420,201110,"Social security systems provide security for pensioners, the disabled and the unemployed in only a few countries.",504,NA
43420,201110,"Unfundable, dishonest pension promises for tomorrow and today's debt show: Most states are facing pension collapse.",504,NA
43420,201110,"Even in Germany, debt and future pension promises amount to 250% of annual economic output.",504,NA
43420,201110,Switzerland is in a better position.,504,NA
43420,201110,"But here, too, gross mistakes were made: CHF 15 billion in debts to IV and CHF 8 billion to unemployment insurance led to tax increases and benefit cuts.  debts at the IV and CHF 8 billion at the unemployment insurance led to tax increases and benefit cuts.",504,NA
43420,201110,"The same tragedy threatens the AHV, which will plunge into deficit in a few years.",504,NA
43420,201110,"Social spending leaves the federal government with less and less money to invest in transportation, security and education, for example.",504,NA
43420,201110,"Without countermeasures, the federal government will spend two out of every three tax francs on social consumption in 2025.",504,NA
43420,201110,This is where we need to pull the emergency brake and combat the pension collapse in good time.,504,NA
43420,201110,"The IV shows how this works: In 2003, an FDP Federal Councilor took over the FDHA and broke the left's fierce resistance to reforms.",504,NA
43420,201110,The number of new pensioners has since been halved.,504,NA
43420,201110,Work before retirement works.,504,NA
43420,201110,This proves that consistent measures taken today will prevent the pension collapse of tomorrow - for the love of Switzerland.,504,NA
43420,201110,Save AHV from collapse.,NA,NA
43420,201110,"Freedom of choice in retirement age: In 2010, the SVP and SP scuttled the 11th AHV revision, which would have brought annual savings of CHF 500 million.",305,NA
43420,201110,This makes the major pension reform all the more important: everyone should be able to flexibly determine their own retirement age.,504,NA
43420,201110,Working longer should be financially rewarding.,NA,NA
43420,201110,"However, the scuttled 11th AHV reform shows that the major reform must not be a climbing expedition without a safety net.",504,NA
43420,201110,"As a safety hook, the FDP is calling for a rapid equalization of the retirement age for men and women to 65 and a school den brake for the AHV.",506,NA
43420,201110,Getting our LOB pensions in line for the long term.,NA,NA
43420,201110,Protect every employee's pension against redistribution dreams:  The second pillar contains CHF 600 billion saved by employees and employers.,504,NA
43420,201110,The money is in danger: The left wants to use it to plug holes in the AHV.,504,NA
43420,201110,"Every year, CHF 600 million is redistributed from employees to BVG pensioners.",504,NA
43420,201110,The FDP wants to stop this.,414,NA
43420,201110,"What is needed instead is transparency about earnings and administrative costs, more competition and freedom of choice between pension funds.",303,NA
43420,201110,Conversion and minimum interest rates should be based on life expectancy and interest rate levels rather than on political desirable variables.,504,NA
43420,201110,"The increasing age deductions must be corrected, because they put older employees at a disadvantage when looking for a job.",504,NA
43420,201110,Encourage private savings through taxation.,NA,NA
43420,201110,"Promote saving for retirement:  The third pillar is to be further expanded and the tax allowance increased to CHF 12,000.",504,NA
43420,201110,Work instead of pension.,NA,NA
43420,201110,"The 6th IV revision is urgent: the remaining structural deficit of CHF 1 billion must be reduced on the expenditure side, because the temporary increase in value-added tax must be discontinued from 2018.",504,NA
43420,201110,The 6th IV revision is therefore needed quickly.,504,NA
43420,201110,"In the case of the IV collection basin of ""psychogenic and milieu-active disorders"" (increase since 1986 by 900% !) there should be no pension, but only integration and health support.",505,NA
43420,201110,"Pensions are to be reviewed periodically, and abuse is to be combated decisively.",605,NA
43420,201110,Reintegration: Those who can work should be able to do so.,701,NA
43420,201110,This requires tough criteria for awarding IV pensions and a commitment from companies to hire people with disabilities.,605,NA
43420,201110,Work before welfare: welfare is often more profitable than work.,505,NA
43420,201110,"Because of tax exemptions and thresholds for social assistance, etc., those who work often earn less instead of receiving social assistance.",505,NA
43420,201110,This vicious circle must be broken.,505,NA
43420,201110,Social assistance is therefore taxable like wages.,NA,NA
43420,201110,Stop absurd bureaucracy. For the love of Switzerland.,NA,NA
43420,201110,"The liberal Free Democrats have built up our state - the Left, in particular, has expanded it without measure.",305,NA
43420,201110,"The FDP fought for freedom rights in the 19th century, while the left has torpedoed freedom rights such as freedom of property or freedom of trade and commerce over the last 50 years.",305,NA
43420,201110,"What is needed here is countermeasures and a fundamental discussion about freedom, which is endangered in many areas by the absurd regulatory frenzy.",305,NA
43420,201110,This is the discussion the FDP wants to have.,305,NA
43420,201110,That is why we have launched a popular initiative.,305,NA
43420,201110,"It gives citizens the enforceable basic right to simple, understandable laws as well as quick and unbureaucratic procedures.",303,NA
43420,201110,This also puts pressure on politicians not to call for legislation for every problem.,303,NA
43420,201110,"Whether it's mandatory dog training courses or bureaucratic obstacle courses to obtain a driver's license, today the general public pays for the mistakes of individuals.",303,NA
43420,201110,More laws inflate the state and crush the freedom of the individual.,303,NA
43420,201110,But our state must set priorities.,303,NA
43420,201110,These should be determined by the Swiss - and not by the administration.,303,NA
43420,201110,Service for citizens instead of expansion of state power is the goal.,303,NA
43420,201110,Taxes must be simplified and reduced.,401,NA
43420,201110,"The federal government, cantons and municipalities must limit their sprawling activities, and the administration and courts must shorten procedures.",303,NA
43420,201110,The state should confine itself to its core tasks and be efficient and strong there.,303,NA
43420,201110,This is the FDP's citizen-oriented state - for the love of Switzerland.,303,NA
43420,201110,Less and better regulation:,NA,NA
43420,201110,"People's initiative ""Bureaucracy Stop!"": It demands simple, understandable laws and their unbureaucratic and rapid application by the administration and courts.",303,NA
43420,201110,The government and parliament must take particular account of SMEs in their legislation.,401,NA
43420,201110,"12-point plan to reduce bureaucracy: For example, higher thresholds for the accounting obligation of SMEs, fewer requests for statistics from the state, simpler wage administration with a standard rate for social security, a standard VAT rate and a 30-day payment deadline for the state or 10% interest on arrears.",303,NA
43420,201110,Europe's simplest and lowest taxes:,NA,NA
43420,201110,Coaster tax: The tax return has a place on a coaster.,402,NA
43420,201110,Limitation to three to four deductions and tax rates allow a significant reduction in tax rates.,402,NA
43420,201110,"Instead of exceptions for individual groups, there should be lower tax rates for all (Easy Swiss Tax model).",402,NA
43420,201110,Lowest and simplest VAT in Europe: the single rate of 5.5% is made possible by the removal of exemptions.,402,NA
43420,201110,This reduction in bureaucracy alone creates growth of almost 1%.,303,NA
43420,201110,Less debt for future generations:,NA,NA
43420,201110,' Debt brake: Strike compliance with successful debt brake.,414,NA
43420,201110,Balanced budgets: Spending growth must not exceed economic growth.,414,NA
43420,201110,Cost reduction: Task waiver planning at the federal level in the amount of CHF 2.5 billion.,303,NA
43420,201110,"With the will to take real responsibility, we fight for liberal values.",305,NA
43420,201110,Let us have the courage to find honest solutions instead of polemics and resentment.,305,NA
43420,201110,Join in! For the love of Switzerland.,601,NA
43520,201110,Help us achieve these goals in the 2011-2015 legislative session with your vote.,305,NA
43520,201110,"Your vote in favor of the CVP carries weight, because we keep our promises.",305,NA
43520,201110,A successful Switzerland - thanks to the CVP.,NA,NA
43520,201110,"Switzerland is a successful and attractive country - thanks to a policy that has long been characterized by responsibility, balance and respect.",601,NA
43520,201110,"We, the CVP, have always represented these Swiss values.",305,NA
43520,201110,"Switzerland's problems - increasing youth violence, high healthcare costs or migration - are the problems of a successful country.",305,NA
43520,201110,"While other parties are badmouthing our country, we are moving Switzerland forward with our Federal Councillor Doris Leuthard!",305,NA
43520,201110,"The CVP stands for a solution-oriented policy, for a social and ecological market economy.",305,NA
43520,201110,"A livable environment for families,",603,NA
43520,201110,"an attractive business location for secure jobs,",701,NA
43520,201110,stable social services and,504,NA
43520,201110,a sustainable environmental policy;,501,NA
43520,201110,constantly optimizing these is our mission -,305,NA
43520,201110,we care about Switzerland!,305,NA
43520,201110,We keep our election promises!,NA,NA
43520,201110,We have achieved a lot in the 2007-2011 legislature:,NA,NA
43520,201110,More money for families,NA,NA
43520,201110,"Thanks to the efforts of the CVP, families today pay less tax and are entitled to allowances for each child.",403,NA
43520,201110,"Specifically, today CHF 250 per child per year and childcare costs up to a maximum of CHF 10000 per year can be deducted from the tax amount.",403,NA
43520,201110,Fight against high prices,NA,NA
43520,201110,"The Cassis de Dijon principle has been in force since July 1, 2010.",403,NA
43520,201110,Unnecessary repackaging of imported goods for the Swiss market is eliminated and the prices of many products on the shelves of our supermarkets fall.,403,NA
43520,201110,We were also able to prevail in Parliament with our solution for parallel imports.,403,NA
43520,201110,Parallel imports of patent-protected goods from the EU area are now permitted.,403,NA
43520,201110,This relieves the burden on the wallets of our families and companies.,403,NA
43520,201110,Free market access for our export industry,NA,NA
43520,201110,"Thanks to the CVP, the bilateral path with the EU has been consistently pursued.",110,NA
43520,201110,"Right from the start, we successfully campaigned for the extension of the free movement of persons with the EU",110,NA
43520,201110,Our Federal Councillor Doris Leuthard was able to conclude a free trade agreement with Japan for Switzerland - the first European country ever to do so.,410,NA
43520,201110,Swiss exporters save customs duties and now have direct market access - this preserves and creates jobs!,701,NA
43520,201110,And negotiations on a similar agreement have already begun with China.,701,NA
43520,201110,Repositioning of the Swiss financial center,NA,NA
43520,201110,The CVP has taken strong action against shameful bonus payments and golden parachutes as well as for better cooperation in tax cases - because we want a clean financial center!,605,NA
43520,201110,"With our counter-proposal to the rip-off initiative, we propose solutions that are effective and economically viable.",410,NA
43520,201110,Jobs secured through rapid assistance in the crisis,NA,NA
43520,201110,The CVP has shaped all three economic stimulus programs and helped them achieve a breakthrough.,414,NA
43520,201110,"This enabled us to help very quickly during the crisis where help was needed: For young people starting out in their careers, for older workers and in the export industry, especially for small and medium-sized enterprises.",414,NA
43520,201110,This has strengthened Switzerland as a business location without leaving the next generation with a huge mountain of debt.,410,NA
43520,201110,Social security secured,NA,NA
43520,201110,"A high-quality healthcare system at a reasonable price - with this goal in mind, we have pushed ahead with effective measures to relieve the burden on the middle classes, played a major role in the revision of care financing, as well as the system of integrated care, which helps to reduce costs through greater networking of doctors, hospitals and other service providers.",504,NA
43520,201110,"We have restructured the disability and unemployment insurance systems, but at the same time prevented this from happening at the expense of employees.",504,NA
43520,201110,Environmentally friendly Switzerland,NA,NA
43520,201110,The CVP is the only bourgeois federal council party that is consistently committed to the environment.,501,NA
43520,201110,"It is thanks to us that there is now more funding for renewable energy, for building renovations and for promoting the production of clean electricity in Switzerland.",501,NA
43520,201110,We have strengthened hydropower as an important and sustainable source of energy thanks to an increase in the water rate.,501,NA
43520,201110,"The CVP also followed up its words with deeds in the areas of river restoration, the expansion of public transport, railroads and urban transport.",501,NA
43520,201110,These examples are exemplary for countless other results.,305,NA
43520,201110,Important decisions will be made in the next four years.,305,NA
43520,201110,How they are felled is up to you.,305,NA
43520,201110,"Do not throw away your vote for parties that merely name the problems, promise a lot, but do not work out solutions.",305,NA
43520,201110,Choose a party with a real track record.,NA,NA
43520,201110,For our families,NA,NA
43520,201110,The family is and remains the foundation of our society.,603,NA
43520,201110,"Parents bear a great responsibility, but they should be free to choose how their children grow up and are educated.",603,NA
43520,201110,Family and career must be compatible.,604,NA
43520,201110,We further want families to be able to take care of the older generation.,603,NA
43520,201110,"To achieve this, families in all phases of life need three things above all: time, money and infrastructures.",603,NA
43520,201110,The possibility of time off would take a great burden off the shoulders of many.,603,NA
43520,201110,"We therefore call for a right to parental leave for fathers and mothers, i.e. a statutory right to unpaid leave and a right to time relief for caring family members.",604,NA
43520,201110,"This not only strengthens families, but also reduces care costs.",603,NA
43520,201110,We achieve further strengthening of the family by abolishing discrimination against married couples in the area of taxes and social insurance.,603,NA
43520,201110,"In order to secure family incomes, we are calling for new part-time work models for older employees, for people who dare to return to work, but also for professionals in management positions.",604,NA
43520,201110,"Expenditure on food, housing, health and education must not be allowed to rise any further, and we will pay particular attention to this in the forthcoming reform of value-added tax.",403,NA
43520,201110,"To ensure that the purchasing power of families is not weakened, we are fighting against the flat tax rate.",403,NA
43520,201110,"Child allowances should be tax-free in the future, and for relatives of care patients who take care of their needy family members, we demand a care allowance of CHF 50 per day.",403,NA
43520,201110,"In all life situations, families also depend on sustainable infrastructures.",504,NA
43520,201110,We therefore call for the introduction of childcare vouchers for freely selectable infrastructures and a demand-oriented offer of day schools.,504,NA
43520,201110,"We also call for the creation of daycare places for the elderly, so that family caregivers can be relieved.",504,NA
43520,201110,A secure and successful Switzerland - also in the future!,601,NA
43520,201110,Only in this way can the family remain what it is: the most important pillar of our society.,603,NA
43520,201110,Swiss Team 2011,NA,NA
43520,201110,For the safety of our jobs,NA,NA
43520,201110,As the party of working people - employers and employees alike - the CVP is the Swiss economic party.,410,NA
43520,201110,"The strong industry, the small and medium-sized enterprises (SMEs), but also the financial center create attractive jobs and thus security in everyday working life.",410,NA
43520,201110,"However, globalization and the economic crisis are presenting us with new challenges, as competitive pressure has increased in many areas.",410,NA
43520,201110,We therefore call for measures to ensure that Switzerland remains at the forefront of international competition.,410,NA
43520,201110,Innovation and research are of central importance for the Swiss economy.,411,NA
43520,201110,Those who invest in these areas are to receive targeted tax relief.,411,NA
43520,201110,"We demand a high-quality education system, attractive access to the world's most important markets and a reliable infrastructure.",506,NA
43520,201110,"We support the creation of new, future-oriented jobs by promoting cleantech projects.",701,NA
43520,201110,The CVP is tackling the strengthening of the dual education system.,506,NA
43520,201110,It is thanks to our labor market-oriented vocational training that Switzerland has very low youth unemployment.,506,NA
43520,201110,"Apprentices and professionals need more prospects, students more financial security.",506,NA
43520,201110,"We therefore call for minimum standards in the scholarship system and the expansion of regulated permeability between the education systems, especially for those who want to re-enter the professional world after a period of sabbatical.",506,NA
43520,201110,"Education must be worthwhile again, and doubly so, because knowledge is the most important resource in our country.",506,NA
43520,201110,"Therefore, we demand the exemption of all research expenditures of companies from taxes as well as tax relief for employed persons and re-entrants for training and further education up to CHF 10000 per year.",506,NA
43520,201110,"In order to increase the efficiency of Switzerland as a business location, we continue to call for a drastic reduction in the administrative burden and simplification in dealings with authorities.",303,NA
43520,201110,30% of the daily paperwork between SMEs and public authorities is unnecessary and should therefore be abolished.,303,NA
43520,201110,"A successful Swiss economy needs a healthy domestic market, but also access to foreign markets.",107,NA
43520,201110,It was only thanks to the CVP that the bilateral route with the EU came about.,110,NA
43520,201110,"We are sticking to this proven path, but are securing further market%access through treaties with other countries and within the framework of the WTO and the OECD.",107,NA
43520,201110,Joining the EU is not up for discussion for the CVP.,110,NA
43520,201110,We are fighting to ensure that the taxpayer never again has to pay for a poorly run large company.,414,NA
43520,201110,We put a stop to the shameful bonus excesses of individual business players.,414,NA
43520,201110,The CVP can and will fully solve these problems in the future.,414,NA
43520,201110,Switzerland has a well-developed network of infrastructures - from rail to road to services.,411,NA
43520,201110,"To keep it that way, we defend the public service.",413,NA
43520,201110,We oppose the privatization of SBB and Swiss Post and fight the hasty opening of the postal market.,413,NA
43520,201110,"We want the federal government to remain the main shareholder in Swisscom and are fighting to ensure that Switzerland gets the high-performance data highways it urgently needs as a location for research, innovation and education.",413,NA
43520,201110,"Our agriculture remains an important pillar of the Swiss economy, and food sovereignty will also become increasingly important in the future.",703,NA
43520,201110,"Therefore, we demand that the degree of self-sufficiency remains at least 60% in the future.",703,NA
43520,201110,The CVP stands by direct payments for agriculture.,402,NA
43520,201110,For our social security,NA,NA
43520,201110,Our social security system has grown over a long period of time and is efficient and stable.,504,NA
43520,201110,"To ensure that it stays that way, the CVP is making sure that this system does not get into financial difficulties.",504,NA
43520,201110,"We therefore call for precise coordination of the social security systems, close cooperation between the cantons and a general adaptation of the social security systems to the needs of today's society, in particular a flexibilization of the retirement age both upwards and downwards.",504,NA
43520,201110,Our most important social insurance is the AHV.,504,NA
43520,201110,We want to successfully conclude the next AHV revision in the coming legislative period so that you can rely on the AHV in the long term.,504,NA
43520,201110,"We are fighting for retirement age 65 for men and women, creating the possibility of early retirement for physically demanding professions, and generally striving for more flexible solutions.",504,NA
43520,201110,We pay particular attention to the 2nd pillar of our pension scheme.,504,NA
43520,201110,We are fighting to ensure that older workers are no longer disadvantaged in the labor market and are calling for a linear and uniform contribution rate for all.,504,NA
43520,201110,"To this end, we call for greater transparency in the administrative and investment costs of all pension funds.",504,NA
43520,201110,We are stopping the explosion of costs in the healthcare sector.,504,NA
43520,201110,Quality at the best price is the goal.,504,NA
43520,201110,"Compulsory, solidarity-based health insurance is still the best financing model for this.",504,NA
43520,201110,"Through greater transparency, more efficient controls, better coordination among providers and a cap on spending, we are increasing healthy competition again.",504,NA
43520,201110,"In order to relieve the burden on families, we are fighting for the waiver of health insurance premiums for children.",504,NA
43520,201110,We want to anchor integrated care in law and create five health regions that make sense in terms of care.,504,NA
43520,201110,We are also expanding the range of palliative care services so that greater account can be taken of the dignity and well-being of seriously ill patients.,504,NA
43520,201110,For our internal security,NA,NA
43520,201110,Our country is safe and stable.,605,NA
43520,201110,"To cover Switzerland's current military needs, a future army strength of around 80,000 well-trained personnel with modern equipment will suffice.",104,NA
43520,201110,"However, this requires a clearer definition of the mission.",104,NA
43520,201110,"The CVP remains committed to the militia army, but the militia system must be adapted to today's realities and respect the cost framework of around CHF 4 billion. francs must be respected.",104,NA
43520,201110,"In addition to compulsory military service, we call for general compulsory service that is geared to the needs of the armed forces and society.",104,NA
43520,201110,There are individual regions and neighborhoods where their residents no longer feel safe at all times of the day.,605,NA
43520,201110,"We do not tolerate juvenile delinquency, brawls at sporting events and violence in everyday life.",605,NA
43520,201110,We demand more resources for police work in the cantons.,605,NA
43520,201110,"Specifically, we want an additional 3,000 police officers and 300 border guards, but also a strengthening of cooperation between cantonal police forces and the Border Guard Corps.",605,NA
43520,201110,"A tightening of criminal law is unavoidable, so that action against rioters, for example, can be taken more quickly and efficiently.",605,NA
43520,201110,That is why the CVP wants to abolish the conditional fine and reintroduce the short prison sentence.,605,NA
43520,201110,Our youngest children need special protection.,605,NA
43520,201110,We call for a blacklist for pedophile offenders so that they are not allowed to engage in professional or volunteer activities where they might be in contact with children.,605,NA
43520,201110,We also need to be more vigilant on the Internet.,605,NA
43520,201110,"Dangerous content is a reality, so our children and young people need more competence in the safe use of new media.",605,NA
43520,201110,We pay the utmost attention to combating child pornography and commercial cybercrimes.,605,NA
43520,201110,We therefore call for an increase in CYCO's staff and the possibility of undercover investigations on the Internet.,605,NA
43520,201110,Safety is also a question of living together.,605,NA
43520,201110,We treat people who come to Switzerland with respect and decency.,605,NA
43520,201110,We grant protection to persecuted people.,605,NA
43520,201110,"We demand that mi-grants be given real opportunities for integration, but require them to make a greater commitment to their integration.",605,NA
43520,201110,Our laws apply to all and should be enforced on all.,605,NA
43520,201110,Foreigners who do not abide by our laws are obviously not willing to integrate and should be expelled from the country if they exceed a certain level of punishment.,605,NA
43520,201110,For our environment,NA,NA
43520,201110,"Our ambitious stance on the environment, for example on CO2 reduction targets, has already paid off.",501,NA
43520,201110,"But there is still a lot to do, because we want to leave the next generation a livable and attractive environment and landscape.",501,NA
43520,201110,"This requires a global, long-term strategy.",501,NA
43520,201110,"In principle, Switzerland can supply itself with energy - that must be the goal of our supply strategy until 2060.",501,NA
43520,201110,We demand the development of renewable energy sources.,501,NA
43520,201110,"We want to save more energy, whether in construction, power transmission or transportation.",501,NA
43520,201110,"Where technical solutions are available, for example for reducing transmission losses in the power grid, they should be implemented quickly.",501,NA
43520,201110,We call for a turnaround in land-use planning and settlement policies with the goal of shortening work commutes and preserving the countryside and recreational spaces.,501,NA
43520,201110,Agglomerations are to be densified and the rampant urban sprawl stopped.,501,NA
43520,201110,Security of supply is to be ensured by domestic electricity production.,501,NA
43520,201110,"Therefore, nuclear power plants cannot be dispensed with for the time being.",501,NA
43520,201110,Existing nuclear power plants are to be replaced by safer and more efficient (possibly smaller) plants if it is no longer possible to extend existing nuclear power plants for safety reasons.,501,NA
43520,201110,"Provided that other CO 2 -free energies for electricity production are available in sufficient quantities by the end of the next generation NPP, the phase-out of nuclear energy is to be realized.",501,NA
43520,201110,"At the same time, we are obliging the operators of nuclear power plants to make a strong commitment to the development of renewable energy sources (biomass, geothermal energy, solar heat) and to increasing energy efficiency.",501,NA
43520,201110,We are also promoting research and development in this area through more federal funding.,501,NA
43520,201110,We fight for the expansion of hydropower and demand an overall strategy from the federal government on the future energy supply.,501,NA
43520,201110,The aim is to make Switzerland's energy supply independent of fossil fuels.,501,NA
43520,201110,Reducing the consumption of fossil fuels and - associated with this - CO2 emissions remains an important concern.,501,NA
43520,201110,A CO2 emission limit of 100 g/km is to apply to all imported new cars from 2020.,501,NA
43520,201110,"To this end, we want to reduce gasoline consumption by 50% over the next 20 years.",501,NA
43520,201110,"For example, by 2030, every third car in Switzerland is expected to meet Class A emission levels or be electrically powered.",501,NA
43810,201110,Those who vote for the Swiss People's Party should know where they stand.,305,NA
43810,201110,"The SVP speaks plainly and steers a clear, reliable course.",305,NA
43810,201110,"In the past, the representatives you elected to the federal, cantonal and municipal authorities offered guarantees that they would consistently implement their promises.",305,NA
43810,201110,That's exactly how they will keep it in the future and how they will be measured.,305,NA
